期权代码,交易日期,期权收盘价,期权交易量,期权交易额,期权名称,看涨看跌类型,执行价格,到期日,上市日期,退市日期,上证50ETF价格,上证50ETF日度收益率,无风险收益率（shibor),剩余到期时间（年）
10008197.SH,20241014,0.0033,20756.0,100.525,华夏上证科创板50ETF期权2410认购1.20,C,1.2,2024-10-23,20241009,20241023,2.827,1.1811,1.93,0.024657534246575342
10008190.SH,20241014,1.5595,199.0,332.3677,南方中证500ETF期权2410认沽7.25,P,7.25,2024-10-23,20241009,20241023,2.827,1.1811,1.93,0.024657534246575342
10008189.SH,20241014,0.002,12752.0,31.9176,南方中证500ETF期权2410认购7.25,C,7.25,2024-10-23,20241009,20241023,2.827,1.1811,1.93,0.024657534246575342
10008176.SH,20241014,0.7667,584.0,470.8149,华泰柏瑞沪深300ETF期权2410认沽4.80,P,4.8,2024-10-23,20241009,20241023,2.827,1.1811,1.93,0.024657534246575342
10008175.SH,20241014,0.65,305.0,217.1059,华泰柏瑞沪深300ETF期权2410认沽4.70,P,4.7,2024-10-23,20241009,20241023,2.827,1.1811,1.93,0.024657534246575342
10008174.SH,20241014,0.001,20526.0,45.0938,华泰柏瑞沪深300ETF期权2410认购4.80,C,4.8,2024-10-23,20241009,20241023,2.827,1.1811,1.93,0.024657534246575342
10008173.SH,20241014,0.0018,24638.0,74.5583,华泰柏瑞沪深300ETF期权2410认购4.70,C,4.7,2024-10-23,20241009,20241023,2.827,1.1811,1.93,0.024657534246575342
10008160.SH,20241014,0.5709,423.0,253.0759,华夏上证50ETF期权2410认沽3.40,P,3.4,2024-10-23,20241009,20241023,2.827,1.1811,1.93,0.024657534246575342
10008159.SH,20241014,0.4834,589.0,292.3897,华夏上证50ETF期权2410认沽3.30,P,3.3,2024-10-23,20241009,20241023,2.827,1.1811,1.93,0.024657534246575342
10008158.SH,20241014,0.0016,34023.0,68.5329,华夏上证50ETF期权2410认购3.40,C,3.4,2024-10-23,20241009,20241023,2.827,1.1811,1.93,0.024657534246575342
10008157.SH,20241014,0.0018,16001.0,46.387,华夏上证50ETF期权2410认购3.30,C,3.3,2024-10-23,20241009,20241023,2.827,1.1811,1.93,0.024657534246575342
10008140.SH,20241014,0.1582,1087.0,205.1738,易方达上证科创板50ETF期权2410认沽1.10,P,1.1,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008139.SH,20241014,0.114,1576.0,239.3853,易方达上证科创板50ETF期权2410认沽1.05,P,1.05,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008138.SH,20241014,0.0718,3197.0,310.5059,易方达上证科创板50ETF期权2410认沽1.00,P,1.0,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008137.SH,20241014,0.0058,18754.0,127.8246,易方达上证科创板50ETF期权2410认购1.10,C,1.1,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008136.SH,20241014,0.0106,10037.0,108.9197,易方达上证科创板50ETF期权2410认购1.05,C,1.05,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008135.SH,20241014,0.0185,24679.0,443.1728,易方达上证科创板50ETF期权2410认购1.00,C,1.0,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008116.SH,20241014,0.1816,2985.0,618.1763,华夏上证科创板50ETF期权2410认沽1.15,P,1.15,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008115.SH,20241014,0.135,7079.0,1137.1398,华夏上证科创板50ETF期权2410认沽1.10,P,1.1,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008114.SH,20241014,0.0912,15445.0,1838.2253,华夏上证科创板50ETF期权2410认沽1.05,P,1.05,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008113.SH,20241014,0.0049,46852.0,292.5742,华夏上证科创板50ETF期权2410认购1.15,C,1.15,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008112.SH,20241014,0.0069,41339.0,350.3009,华夏上证科创板50ETF期权2410认购1.10,C,1.1,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008111.SH,20241014,0.0137,55956.0,803.532,华夏上证科创板50ETF期权2410认购1.05,C,1.05,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008098.SH,20241014,1.3681,663.0,911.3869,南方中证500ETF期权2410认沽7.00,P,7.0,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008097.SH,20241014,1.065,961.0,1098.5483,南方中证500ETF期权2410认沽6.75,P,6.75,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008096.SH,20241014,0.0028,21580.0,80.1841,南方中证500ETF期权2410认购7.00,C,7.0,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008095.SH,20241014,0.0045,24487.0,134.7613,南方中证500ETF期权2410认购6.75,C,6.75,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008076.SH,20241014,0.5623,1473.0,890.2428,华泰柏瑞沪深300ETF期权2410认沽4.60,P,4.6,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008075.SH,20241014,0.4634,1399.0,723.3822,华泰柏瑞沪深300ETF期权2410认沽4.50,P,4.5,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008074.SH,20241014,0.3679,1206.0,502.9207,华泰柏瑞沪深300ETF期权2410认沽4.40,P,4.4,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008073.SH,20241014,0.0037,40169.0,228.7134,华泰柏瑞沪深300ETF期权2410认购4.60,C,4.6,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008072.SH,20241014,0.0051,40572.0,309.5855,华泰柏瑞沪深300ETF期权2410认购4.50,C,4.5,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008071.SH,20241014,0.0088,53533.0,644.4258,华泰柏瑞沪深300ETF期权2410认购4.40,C,4.4,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008046.SH,20241014,0.3737,1621.0,632.7061,华夏上证50ETF期权2410认沽3.20,P,3.2,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008045.SH,20241014,0.276,3150.0,924.6725,华夏上证50ETF期权2410认沽3.10,P,3.1,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008044.SH,20241014,0.182,7195.0,1439.9274,华夏上证50ETF期权2410认沽3.00,P,3.0,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008043.SH,20241014,0.1385,10161.0,1624.5332,华夏上证50ETF期权2410认沽2.95,P,2.95,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008042.SH,20241014,0.003,53952.0,281.5969,华夏上证50ETF期权2410认购3.20,C,3.2,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008041.SH,20241014,0.005,68881.0,554.3576,华夏上证50ETF期权2410认购3.10,C,3.1,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008040.SH,20241014,0.0117,61455.0,1041.3739,华夏上证50ETF期权2410认购3.00,C,3.0,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008039.SH,20241014,0.0182,62697.0,1526.0648,华夏上证50ETF期权2410认购2.95,C,2.95,2024-10-23,20241008,20241023,2.827,1.1811,1.93,0.024657534246575342
10008036.SH,20241014,0.0368,24261.0,1350.8196,易方达上证科创板50ETF期权2410认沽0.95,P,0.95,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10008035.SH,20241014,0.035,49074.0,1511.7174,易方达上证科创板50ETF期权2410认购0.95,C,0.95,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10008032.SH,20241014,0.0538,51698.0,3833.0895,华夏上证科创板50ETF期权2410认沽1.00,P,1.0,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10008031.SH,20241014,0.0254,124068.0,2948.1658,华夏上证科创板50ETF期权2410认购1.00,C,1.0,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10008022.SH,20241014,0.8224,1378.0,1275.8187,南方中证500ETF期权2410认沽6.50,P,6.5,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10008021.SH,20241014,0.574,4190.0,2751.6744,南方中证500ETF期权2410认沽6.25,P,6.25,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10008020.SH,20241014,0.0073,55678.0,499.1385,南方中证500ETF期权2410认购6.50,C,6.5,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10008019.SH,20241014,0.016,99610.0,1741.6071,南方中证500ETF期权2410认购6.25,C,6.25,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10008002.SH,20241014,0.2755,4768.0,1486.592,华泰柏瑞沪深300ETF期权2410认沽4.30,P,4.3,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10008001.SH,20241014,0.1858,20159.0,4621.5559,华泰柏瑞沪深300ETF期权2410认沽4.20,P,4.2,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10008000.SH,20241014,0.1145,68546.0,10135.897,华泰柏瑞沪深300ETF期权2410认沽4.10,P,4.1,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10007999.SH,20241014,0.0164,68281.0,1519.4011,华泰柏瑞沪深300ETF期权2410认购4.30,C,4.3,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10007998.SH,20241014,0.0312,80842.0,2902.538,华泰柏瑞沪深300ETF期权2410认购4.20,C,4.2,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10007997.SH,20241014,0.0573,153756.0,9216.4625,华泰柏瑞沪深300ETF期权2410认购4.10,C,4.1,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10007984.SH,20241014,0.0993,32326.0,3864.9356,华夏上证50ETF期权2410认沽2.90,P,2.9,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10007983.SH,20241014,0.0673,96138.0,8147.6228,华夏上证50ETF期权2410认沽2.85,P,2.85,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10007982.SH,20241014,0.0286,118755.0,4168.3925,华夏上证50ETF期权2410认购2.90,C,2.9,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10007981.SH,20241014,0.0458,181015.0,9185.6489,华夏上证50ETF期权2410认购2.85,C,2.85,2024-10-23,20240930,20241023,2.827,1.1811,1.93,0.024657534246575342
10007974.SH,20241014,0.351,33694.0,14157.1679,南方中证500ETF期权2410认沽6.00,P,6.0,2024-10-23,20240927,20241023,2.827,1.1811,1.93,0.024657534246575342
10007973.SH,20241014,0.1641,115174.0,26080.3701,南方中证500ETF期权2410认沽5.75,P,5.75,2024-10-23,20240927,20241023,2.827,1.1811,1.93,0.024657534246575342
10007972.SH,20241014,0.0398,174779.0,6853.8439,南方中证500ETF期权2410认购6.00,C,6.0,2024-10-23,20240927,20241023,2.827,1.1811,1.93,0.024657534246575342
10007971.SH,20241014,0.107,230579.0,21716.5821,南方中证500ETF期权2410认购5.75,C,5.75,2024-10-23,20240927,20241023,2.827,1.1811,1.93,0.024657534246575342
10007966.SH,20241014,0.0596,115023.0,10061.0713,华泰柏瑞沪深300ETF期权2410认沽4.00,P,4.0,2024-10-23,20240927,20241023,2.827,1.1811,1.93,0.024657534246575342
10007965.SH,20241014,0.1016,185326.0,18155.5426,华泰柏瑞沪深300ETF期权2410认购4.00,C,4.0,2024-10-23,20240927,20241023,2.827,1.1811,1.93,0.024657534246575342
10007954.SH,20241014,0.0439,150818.0,8396.3734,华夏上证50ETF期权2410认沽2.80,P,2.8,2024-10-23,20240927,20241023,2.827,1.1811,1.93,0.024657534246575342
10007953.SH,20241014,0.0222,78768.0,2631.5513,华夏上证50ETF期权2410认沽2.75,P,2.75,2024-10-23,20240927,20241023,2.827,1.1811,1.93,0.024657534246575342
10007952.SH,20241014,0.0711,218720.0,15254.5904,华夏上证50ETF期权2410认购2.80,C,2.8,2024-10-23,20240927,20241023,2.827,1.1811,1.93,0.024657534246575342
10007951.SH,20241014,0.101,126087.0,12257.729,华夏上证50ETF期权2410认购2.75,C,2.75,2024-10-23,20240927,20241023,2.827,1.1811,1.93,0.024657534246575342
10007860.SH,20241014,0.0259,88592.0,4057.3389,华泰柏瑞沪深300ETF期权2410认沽3.90,P,3.9,2024-10-23,20240926,20241023,2.827,1.1811,1.93,0.024657534246575342
10007859.SH,20241014,0.1679,87077.0,13207.9389,华泰柏瑞沪深300ETF期权2410认购3.90,C,3.9,2024-10-23,20240926,20241023,2.827,1.1811,1.93,0.024657534246575342
10007856.SH,20241014,0.0109,66646.0,1246.1808,华夏上证50ETF期权2410认沽2.70,P,2.7,2024-10-23,20240926,20241023,2.827,1.1811,1.93,0.024657534246575342
10007855.SH,20241014,0.1408,43399.0,5728.8214,华夏上证50ETF期权2410认购2.70,C,2.7,2024-10-23,20240926,20241023,2.827,1.1811,1.93,0.024657534246575342
10007854.SH,20241014,0.055,198109.0,19497.5039,南方中证500ETF期权2410认沽5.50,P,5.5,2024-10-23,20240925,20241023,2.827,1.1811,1.93,0.024657534246575342
10007853.SH,20241014,0.2457,153874.0,31607.3019,南方中证500ETF期权2410认购5.50,C,5.5,2024-10-23,20240925,20241023,2.827,1.1811,1.93,0.024657534246575342
10007848.SH,20241014,0.0001,1192.0,0.1397,华夏上证科创板50ETF期权2410认沽0.45,P,0.45,2024-10-23,20240924,20241023,2.827,1.1811,1.93,0.024657534246575342
10007847.SH,20241014,0.5101,43.0,21.5354,华夏上证科创板50ETF期权2410认购0.45,C,0.45,2024-10-23,20240924,20241023,2.827,1.1811,1.93,0.024657534246575342
10007840.SH,20241014,0.0006,2799.0,1.9073,南方中证500ETF期权2410认沽4.10,P,4.1,2024-10-23,20240918,20241023,2.827,1.1811,1.93,0.024657534246575342
10007839.SH,20241014,1.5892,270.0,405.3505,南方中证500ETF期权2410认购4.10,C,4.1,2024-10-23,20240918,20241023,2.827,1.1811,1.93,0.024657534246575342
10007832.SH,20241014,0.0003,2955.0,1.1237,华泰柏瑞沪深300ETF期权2410认沽2.90,P,2.9,2024-10-23,20240913,20241023,2.827,1.1811,1.93,0.024657534246575342
10007831.SH,20241014,1.133,313.0,349.8358,华泰柏瑞沪深300ETF期权2410认购2.90,C,2.9,2024-10-23,20240913,20241023,2.827,1.1811,1.93,0.024657534246575342
10007826.SH,20241014,0.0001,2033.0,0.2361,易方达上证科创板50ETF期权2410认沽0.45,P,0.45,2024-10-23,20240910,20241023,2.827,1.1811,1.93,0.024657534246575342
10007825.SH,20241014,0.4938,19.0,9.0658,易方达上证科创板50ETF期权2410认购0.45,C,0.45,2024-10-23,20240910,20241023,2.827,1.1811,1.93,0.024657534246575342
10007818.SH,20241014,0.0003,2400.0,1.0784,华夏上证50ETF期权2410认沽2.10,P,2.1,2024-10-23,20240910,20241023,2.827,1.1811,1.93,0.024657534246575342
10007817.SH,20241014,0.7287,500.0,363.8902,华夏上证50ETF期权2410认购2.10,C,2.1,2024-10-23,20240910,20241023,2.827,1.1811,1.93,0.024657534246575342
10007812.SH,20241014,0.0003,576.0,0.2162,华夏上证50ETF期权2410认沽2.15,P,2.15,2024-10-23,20240905,20241023,2.827,1.1811,1.93,0.024657534246575342
10007811.SH,20241014,0.68,378.0,256.4411,华夏上证50ETF期权2410认购2.15,C,2.15,2024-10-23,20240905,20241023,2.827,1.1811,1.93,0.024657534246575342
10007810.SH,20241014,0.0252,123702.0,5089.0036,华夏上证科创板50ETF期权2410认沽0.95,P,0.95,2024-10-23,20240902,20241023,2.827,1.1811,1.93,0.024657534246575342
10007809.SH,20241014,0.047,186657.0,7503.9498,华夏上证科创板50ETF期权2410认购0.95,C,0.95,2024-10-23,20240902,20241023,2.827,1.1811,1.93,0.024657534246575342
10007808.SH,20241014,0.0133,136963.0,4470.1827,南方中证500ETF期权2410认沽5.25,P,5.25,2024-10-23,20240902,20241023,2.827,1.1811,1.93,0.024657534246575342
10007807.SH,20241014,0.453,33057.0,12574.9252,南方中证500ETF期权2410认购5.25,C,5.25,2024-10-23,20240902,20241023,2.827,1.1811,1.93,0.024657534246575342
10007802.SH,20241014,0.0003,3790.0,1.9106,华泰柏瑞沪深300ETF期权2410认沽2.95,P,2.95,2024-10-23,20240830,20241023,2.827,1.1811,1.93,0.024657534246575342
10007801.SH,20241014,1.0786,231.0,247.875,华泰柏瑞沪深300ETF期权2410认购2.95,C,2.95,2024-10-23,20240830,20241023,2.827,1.1811,1.93,0.024657534246575342
10007800.SH,20241014,0.0004,2141.0,1.0093,华夏上证50ETF期权2410认沽2.20,P,2.2,2024-10-23,20240830,20241023,2.827,1.1811,1.93,0.024657534246575342
10007799.SH,20241014,0.6302,471.0,285.9839,华夏上证50ETF期权2410认购2.20,C,2.2,2024-10-23,20240830,20241023,2.827,1.1811,1.93,0.024657534246575342
10007798.SH,20241014,0.014,23350.0,650.9949,易方达上证科创板50ETF期权2410认沽0.90,P,0.9,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007797.SH,20241014,0.0044,29020.0,266.9657,易方达上证科创板50ETF期权2410认沽0.85,P,0.85,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007796.SH,20241014,0.0023,13577.0,35.8629,易方达上证科创板50ETF期权2410认沽0.80,P,0.8,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007795.SH,20241014,0.0007,6285.0,8.5682,易方达上证科创板50ETF期权2410认沽0.75,P,0.75,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007794.SH,20241014,0.0004,2234.0,1.2232,易方达上证科创板50ETF期权2410认沽0.70,P,0.7,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007793.SH,20241014,0.0002,2544.0,0.4881,易方达上证科创板50ETF期权2410认沽0.65,P,0.65,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007792.SH,20241014,0.0002,1581.0,0.2763,易方达上证科创板50ETF期权2410认沽0.60,P,0.6,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007791.SH,20241014,0.0002,359.0,0.0702,易方达上证科创板50ETF期权2410认沽0.55,P,0.55,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007790.SH,20241014,0.0002,98.0,0.0193,易方达上证科创板50ETF期权2410认沽0.50,P,0.5,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007789.SH,20241014,0.0618,44023.0,2089.4263,易方达上证科创板50ETF期权2410认购0.90,C,0.9,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007788.SH,20241014,0.1,5481.0,429.7753,易方达上证科创板50ETF期权2410认购0.85,C,0.85,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007787.SH,20241014,0.1475,2281.0,286.1369,易方达上证科创板50ETF期权2410认购0.80,C,0.8,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007786.SH,20241014,0.1939,1497.0,256.7357,易方达上证科创板50ETF期权2410认购0.75,C,0.75,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007785.SH,20241014,0.2423,1502.0,349.5851,易方达上证科创板50ETF期权2410认购0.70,C,0.7,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007784.SH,20241014,0.2958,1274.0,354.1168,易方达上证科创板50ETF期权2410认购0.65,C,0.65,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007783.SH,20241014,0.3401,341.0,105.7452,易方达上证科创板50ETF期权2410认购0.60,C,0.6,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007782.SH,20241014,0.3949,2.0,0.757,易方达上证科创板50ETF期权2410认购0.55,C,0.55,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007781.SH,20241014,0.4351,0.0,0.0,易方达上证科创板50ETF期权2410认购0.50,C,0.5,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007780.SH,20241014,0.009,96574.0,1846.6896,华夏上证科创板50ETF期权2410认沽0.90,P,0.9,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007779.SH,20241014,0.0029,48995.0,342.1453,华夏上证科创板50ETF期权2410认沽0.85,P,0.85,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007778.SH,20241014,0.0011,27411.0,66.5711,华夏上证科创板50ETF期权2410认沽0.80,P,0.8,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007777.SH,20241014,0.0003,11422.0,9.9909,华夏上证科创板50ETF期权2410认沽0.75,P,0.75,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007776.SH,20241014,0.0002,11605.0,3.5794,华夏上证科创板50ETF期权2410认沽0.70,P,0.7,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007775.SH,20241014,0.0003,2314.0,0.3579,华夏上证科创板50ETF期权2410认沽0.65,P,0.65,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007774.SH,20241014,0.0001,1089.0,0.1374,华夏上证科创板50ETF期权2410认沽0.60,P,0.6,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007773.SH,20241014,0.0002,700.0,0.0837,华夏上证科创板50ETF期权2410认沽0.55,P,0.55,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007772.SH,20241014,0.0001,304.0,0.0446,华夏上证科创板50ETF期权2410认沽0.50,P,0.5,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
10007771.SH,20241014,0.0813,84263.0,5760.4491,华夏上证科创板50ETF期权2410认购0.90,C,0.9,2024-10-23,20240829,20241023,2.827,1.1811,1.93,0.024657534246575342
